url,tournament_name,tournament_date,number_players,indoor_outdoor,surface,prize_money,unique_tournament_id
/en/tournaments/brisbane/326/overview,Brisbane,1992.09.28,32,Outdoor,Hard,"$260,000",brisbane//1992.09.28
/en/tournaments/sydney/427/overview,Sydney,1992.10.05,48,Indoor,Hard,"$1,075,000",sydney//1992.10.05
/en/tournaments/toulouse/327/overview,Toulouse,1992.10.05,32,Indoor,Hard,"$315,000",toulouse//1992.10.05
/en/tournaments/athens/367/overview,Athens,1992.10.05,32,Outdoor,Clay,"$155,000",athens//1992.10.05
/en/tournaments/bolzano/348/overview,Bolzano,1992.10.12,32,Indoor,Carpet,"$310,000",bolzano//1992.10.12
/en/tournaments/tel-aviv/330/overview,Tel Aviv,1992.10.12,32,Outdoor,Hard,"$155,000",tel aviv//1992.10.12
/en/tournaments/tokyo/428/overview,Tokyo,1992.10.12,48,Indoor,Carpet,"$1,075,000",tokyo//1992.10.12
/en/tournaments/lyon/7309/overview,Lyon,1992.10.19,32,Indoor,Carpet,"$600,000",lyon//1992.10.19
/en/tournaments/taipei/457/overview,Taipei,1992.10.19,32,Indoor,Carpet,"$310,000",taipei//1992.10.19
/en/tournaments/vienna/337/overview,Vienna,1992.10.19,32,Indoor,Carpet,"$305,000",vienna//1992.10.19
/en/tournaments/stockholm/429/overview,Stockholm,1992.10.26,48,Indoor,Carpet,"$1,300,000",stockholm//1992.10.26
/en/tournaments/guaruja/237/overview,Guaruja,1992.10.26,32,Outdoor,Hard,"$155,000",guaruja//1992.10.26
/en/tournaments/buzios/215/overview,Buzios,1992.11.02,32,Outdoor,Hard,"$182,500",buzios//1992.11.02
/en/tournaments/paris/352/overview,Paris,1992.11.02,48,Indoor,Carpet,"$2,165,000",paris//1992.11.02
/en/tournaments/sao-paulo/240/overview,Sao Paulo,1992.11.09,32,Outdoor,Hard,"$260,000",sao paulo//1992.11.09
/en/tournaments/moscow/438/overview,Moscow,1992.11.09,32,Indoor,Carpet,"$348,000",moscow//1992.11.09
/en/tournaments/antwerp/430/overview,Antwerp,1992.11.09,32,Indoor,Carpet,"$1,100,000",antwerp//1992.11.09
/en/tournaments/atp-tour-world-championship/605/overview,atp-tour-world-championship,1992.11.16,8,Indoor,Carpet,"$2,500,000",atp tour world championship//1992.11.16
/en/tournaments/munich/604/overview,"Munich, Germany",1992.12.08,16,Indoor,Carpet,"$6,000,000",munich//1992.12.08
/en/tournaments/doha/451/overview,Doha,1994.01.03,32,Outdoor,Hard,"$525,000",doha//1994.01.03
/en/tournaments/adelaide/7308/overview,Adelaide,1994.01.03,32,Outdoor,Hard,"$313,750",adelaide//1994.01.03
/en/tournaments/oahu/517/overview,Oahu,1994.01.03,32,Outdoor,Hard,"$313,750",oahu//1994.01.03
/en/tournaments/jakarta/494/overview,Jakarta,1994.01.10,32,Outdoor,Hard,"$313,750",jakarta//1994.01.10
/en/tournaments/sydney/338/overview,Sydney,1994.01.10,32,Outdoor,Hard,"$313,750",sydney//1994.01.10
/en/tournaments/auckland/301/overview,Auckland,1994.01.10,32,Outdoor,Hard,"$313,750",auckland//1994.01.10
/en/tournaments/australian-open/580/overview,Melbourne,1994.01.17,128,Outdoor,Hard,,melbourne//1994.01.17
/en/tournaments/dubai/495/overview,Dubai,1994.01.31,32,Outdoor,Hard,"$1,038,750",dubai//1994.01.31
/en/tournaments/marseille/496/overview,Marseille,1994.01.31,32,Indoor,Carpet,"$538,750",marseille//1994.01.31
/en/tournaments/san-jose/424/overview,San Jose,1994.01.31,32,Indoor,Hard,"$313,750",san jose//1994.01.31
/en/tournaments/milan/408/overview,Milan,1994.02.07,32,Indoor,Carpet,"$813,750",milan//1994.02.07
/en/tournaments/memphis/402/overview,Memphis,1994.02.07,48,Indoor,Hard,"$800,000",memphis//1994.02.07
/en/tournaments/philadelphia/401/overview,Philadelphia,1994.02.14,32,Indoor,Carpet,"$713,750",philadelphia//1994.02.14
/en/tournaments/stuttgart/357/overview,Stuttgart,1994.02.14,32,Indoor,Carpet,"$2,250,000",stuttgart//1994.02.14
/en/tournaments/scottsdale/433/overview,Scottsdale,1994.02.21,32,Outdoor,Hard,"$313,750",scottsdale//1994.02.21
/en/tournaments/mexico-city/807/overview,Mexico City,1994.02.21,32,Outdoor,Clay,"$325,000",mexico city//1994.02.21
/en/tournaments/rotterdam/407/overview,Rotterdam,1994.02.21,32,Indoor,Carpet,"$600,000",rotterdam//1994.02.21
/en/tournaments/indian-wells/404/overview,Indian Wells,1994.02.28,56,Outdoor,Hard,"$1,720,000",indian wells//1994.02.28
/en/tournaments/copenhagen/481/overview,Copenhagen,1994.02.28,32,Indoor,Carpet,"$213,750",copenhagen//1994.02.28
/en/tournaments/miami/403/overview,Miami,1994.03.07,96,Outdoor,Hard,"$1,875,000",miami//1994.03.07
/en/tournaments/zaragoza/497/overview,Zaragoza,1994.03.07,32,Indoor,Carpet,"$225,000",zaragoza//1994.03.07
/en/tournaments/casablanca/360/overview,Casablanca,1994.03.14,32,Outdoor,Clay,"$213,750",casablanca//1994.03.14
/en/tournaments/estoril/468/overview,Estoril,1994.03.28,32,Outdoor,Clay,"$525,000",estoril//1994.03.28
/en/tournaments/sun-city/6815/overview,Sun City,1994.03.28,32,Outdoor,Hard,"$313,750",sun city//1994.03.28
/en/tournaments/osaka/498/overview,Osaka,1994.03.28,32,Outdoor,Hard,"$650,000",osaka//1994.03.28
/en/tournaments/tokyo/329/overview,Tokyo,1994.04.04,56,Outdoor,Hard,"$1,053,750",tokyo//1994.04.04
/en/tournaments/barcelona/425/overview,Barcelona,1994.04.04,56,Outdoor,Clay,"$900,000",barcelona//1994.04.04
/en/tournaments/hong-kong/336/overview,Hong Kong,1994.04.11,32,Outdoor,Hard,"$320,000",hong kong//1994.04.11
/en/tournaments/birmingham/717/overview,Birmingham,1994.04.11,32,Outdoor,Clay,"$313,750",birmingham//1994.04.11
/en/tournaments/nice/6120/overview,Nice,1994.04.11,32,Outdoor,Clay,"$313,750",nice//1994.04.11
/en/tournaments/seoul/434/overview,Seoul,1994.04.18,32,Outdoor,Hard,"$213,750",seoul//1994.04.18
/en/tournaments/monte-carlo/410/overview,Monte Carlo,1994.04.18,64,Outdoor,Clay,"$1,720,000",monte carlo//1994.04.18
/en/tournaments/munich/308/overview,Munich,1994.04.25,32,Outdoor,Clay,"$425,000",munich//1994.04.25
/en/tournaments/atlanta/409/overview,Atlanta,1994.04.25,32,Outdoor,Clay,"$313,750",atlanta//1994.04.25
/en/tournaments/madrid/309/overview,Madrid,1994.04.25,32,Outdoor,Clay,"$800,000",madrid//1994.04.25
/en/tournaments/hamburg/414/overview,Hamburg,1994.05.02,56,Outdoor,Clay,"$1,720,000",hamburg//1994.05.02
/en/tournaments/pinehurst/436/overview,Pinehurst,1994.05.02,32,Outdoor,Clay,"$313,750",pinehurst//1994.05.02
/en/tournaments/rome/416/overview,Rome,1994.05.09,64,Outdoor,Clay,"$2,000,000",rome//1994.05.09
/en/tournaments/coral-springs/499/overview,Coral Springs,1994.05.09,32,Outdoor,Clay,"$240,000",coral springs//1994.05.09
/en/tournaments/dusseldorf/615/overview,Dusseldorf,1994.05.16,32,Outdoor,Clay,"$1,750,000",dusseldorf//1994.05.16
/en/tournaments/bologna/312/overview,Bologna,1994.05.16,32,Outdoor,Clay,"$313,750",bologna//1994.05.16
/en/tournaments/roland-garros/520/overview,Paris,1994.05.23,128,Outdoor,Clay,,paris//1994.05.23
/en/tournaments/florence/310/overview,Florence,1994.06.06,32,Outdoor,Clay,"$313,750",florence//1994.06.06
/en/tournaments/london/311/overview,London,1994.06.06,56,Outdoor,Grass,"$625,000",london//1994.06.06
/en/tournaments/rosmalen/440/overview,Rosmalen,1994.06.06,32,Outdoor,Grass,"$313,750",rosmalen//1994.06.06
/en/tournaments/halle/500/overview,Halle,1994.06.13,32,Outdoor,Grass,"$525,000",halle//1994.06.13
/en/tournaments/st-polten/306/overview,St. Polten,1994.06.13,32,Outdoor,Clay,"$325,000",st. polten//1994.06.13
/en/tournaments/manchester/7310/overview,Manchester,1994.06.13,32,Outdoor,Grass,"$315,000",manchester//1994.06.13
/en/tournaments/wimbledon/540/overview,London,1994.06.20,128,Outdoor,Grass,"$3,920,625",london//1994.06.20
/en/tournaments/bastad/316/overview,Bastad,1994.07.04,32,Outdoor,Clay,"$313,750",bastad//1994.07.04
/en/tournaments/newport/315/overview,Newport,1994.07.04,32,Outdoor,Grass,"$240,000",newport//1994.07.04
/en/tournaments/gstaad/314/overview,Gstaad,1994.07.04,32,Outdoor,Clay,"$475,000",gstaad//1994.07.04
/en/tournaments/washington/418/overview,Washington,1994.07.18,56,Outdoor,Hard,"$650,000",washington//1994.07.18
/en/tournaments/stuttgart/321/overview,Stuttgart,1994.07.18,48,Outdoor,Clay,"$1,040,000",stuttgart//1994.07.18
/en/tournaments/toronto/421/overview,Toronto,1994.07.25,56,Outdoor,Hard,"$1,720,000",toronto//1994.07.25
/en/tournaments/hilversum/317/overview,Hilversum,1994.07.25,32,Outdoor,Clay,"$300,000",hilversum//1994.07.25
/en/tournaments/kitzbuhel/319/overview,Kitzbuhel,1994.08.01,48,Outdoor,Clay,"$400,000",kitzbuhel//1994.08.01
/en/tournaments/prague/379/overview,Prague,1994.08.01,32,Outdoor,Clay,"$365,000",prague//1994.08.01
/en/tournaments/los-angeles/423/overview,Los Angeles,1994.08.01,32,Outdoor,Hard,"$313,750",los angeles//1994.08.01
/en/tournaments/cincinnati/422/overview,Cincinnati,1994.08.08,56,Outdoor,Hard,"$1,720,000",cincinnati//1994.08.08
/en/tournaments/san-marino/475/overview,San Marino,1994.08.08,32,Outdoor,Clay,"$300,000",san marino//1994.08.08
/en/tournaments/new-haven/420/overview,New Haven,1994.08.15,56,Outdoor,Hard,"$1,040,000",new haven//1994.08.15
/en/tournaments/indianapolis/419/overview,Indianapolis,1994.08.15,56,Outdoor,Hard,"$1,040,000",indianapless//1994.08.15
/en/tournaments/umag/439/overview,Umag,1994.08.22,32,Outdoor,Clay,"$400,000",umag//1994.08.22
/en/tournaments/long-island/441/overview,Long Island,1994.08.22,32,Outdoor,Hard,"$313,750",long island//1994.08.22
/en/tournaments/schenectady/224/overview,Schenectady,1994.08.22,32,Outdoor,Hard,"$313,750",schenectady//1994.08.22
/en/tournaments/us-open/560/overview,New York,1994.08.29,128,Outdoor,Hard,,new york//1994.08.29
/en/tournaments/bogota/359/overview,Bogota,1994.09.12,32,Outdoor,Clay,"$313,750",bogota//1994.09.12
/en/tournaments/bucharest/773/overview,Bucharest,1994.09.12,32,Outdoor,Clay,"$550,000",bucharest//1994.09.12
/en/tournaments/bordeaux/323/overview,Bordeaux,1994.09.12,32,Outdoor,Hard,"$400,000",bordeaux//1994.09.12
/en/tournaments/palermo/325/overview,Palermo,1994.09.26,32,Outdoor,Clay,"$315,000",palermo//1994.09.26
/en/tournaments/kuala-lumpur/326/overview,Kuala Lumpur,1994.09.26,32,Indoor,Carpet,"$400,000",kuala lumpur//1994.09.26
/en/tournaments/basel/328/overview,Basel,1994.09.26,32,Indoor,Hard,"$800,000",basel//1994.09.26
/en/tournaments/sydney/427/overview,Sydney,1994.10.03,32,Indoor,Hard,"$1,020,000",sydney//1994.10.03
/en/tournaments/toulouse/327/overview,Toulouse,1994.10.03,32,Indoor,Hard,"$400,000",toulouse//1994.10.03
/en/tournaments/athens/367/overview,Athens,1994.10.03,32,Outdoor,Clay,"$213,750",athens//1994.10.03
/en/tournaments/tokyo/428/overview,Tokyo,1994.10.10,48,Indoor,Carpet,"$1,020,000",tokyo//1994.10.10
/en/tournaments/ostrava/348/overview,Ostrava,1994.10.10,32,Indoor,Carpet,"$315,000",ostrava//1994.10.10
/en/tournaments/tel-aviv/330/overview,Tel Aviv,1994.10.10,32,Outdoor,Hard,"$275,000",tel aviv//1994.10.10
/en/tournaments/beijing/7307/overview,Beijing,1994.10.17,32,Indoor,Carpet,"$320,000",beijing//1994.10.17
/en/tournaments/vienna/337/overview,Vienna,1994.10.17,32,Indoor,Carpet,"$400,000",vienna//1994.10.17
/en/tournaments/lyon/7309/overview,Lyon,1994.10.17,32,Indoor,Carpet,"$600,000",lyon//1994.10.17
/en/tournaments/stockholm/429/overview,Stockholm,1994.10.24,48,Indoor,Carpet,"$1,720,000",stockholm//1994.10.24
/en/tournaments/santiago/8996/overview,Santiago,1994.10.24,32,Outdoor,Clay,"$213,750",santiago//1994.10.24
/en/tournaments/paris/352/overview,Paris,1994.10.31,48,Indoor,Carpet,"$2,250,000",paris//1994.10.31
/en/tournaments/montevideo/544/overview,Montevideo,1994.10.31,32,Outdoor,Clay,"$213,750",montevideo//1994.10.31
/en/tournaments/antwerp/430/overview,Antwerp,1994.11.07,32,Indoor,Carpet,"$1,125,000",antwerp//1994.11.07
/en/tournaments/moscow/438/overview,Moscow,1994.11.07,32,Indoor,Carpet,"$1,125,000",moscow//1994.11.07
/en/tournaments/buenos-aires/7304/overview,Buenos Aires,1994.11.07,32,Outdoor,Clay,"$313,750",buenos aires//1994.11.07
/en/tournaments/atp-tour-world-championship/605/overview,atp-tour-world-championship,1994.11.15,8,Indoor,Carpet,"$3,000,000",atp tour world championship//1994.11.15
/en/tournaments/munich/604/overview,"Munich, Germany",1994.12.06,16,Indoor,Carpet,"$6,000,000",munich//1994.12.06
/en/tournaments/doha/451/overview,Doha,1995.01.02,32,Outdoor,Hard,"$625,000",doha//1995.01.02
/en/tournaments/adelaide/7308/overview,Adelaide,1995.01.02,32,Outdoor,Hard,"$328,000",adelaide//1995.01.02
/en/tournaments/auckland/301/overview,Auckland,1995.01.09,32,Outdoor,Hard,"$328,000",auckland//1995.01.09
/en/tournaments/jakarta/494/overview,Jakarta,1995.01.09,32,Outdoor,Hard,"$328,000",jakarta//1995.01.09
/en/tournaments/sydney/338/overview,Sydney,1995.01.09,32,Outdoor,Hard,"$328,000",sydney//1995.01.09
/en/tournaments/australian-open/580/overview,Melbourne,1995.01.16,128,Outdoor,Hard,,melbourne//1995.01.16
/en/tournaments/dubai/495/overview,Dubai,1995.02.06,32,Outdoor,Hard,"$1,039,250",dubai//1995.02.06
/en/tournaments/marseille/496/overview,Marseille,1995.02.06,32,Indoor,Carpet,"$539,250",marseille//1995.02.06
/en/tournaments/san-jose/424/overview,San Jose,1995.02.06,32,Indoor,Hard,"$328,000",san jose//1995.02.06
/en/tournaments/milan/408/overview,Milan,1995.02.13,32,Indoor,Carpet,"$814,250",milan//1995.02.13
/en/tournaments/memphis/402/overview,Memphis,1995.02.13,48,Indoor,Hard,"$808,000",memphis//1995.02.13
/en/tournaments/stuttgart/357/overview,Stuttgart,1995.02.20,32,Indoor,Carpet,"$2,250,000",stuttgart//1995.02.20
/en/tournaments/philadelphia/401/overview,Philadelphia,1995.02.20,32,Indoor,Carpet,"$714,250",philadelphia//1995.02.20
/en/tournaments/rotterdam/407/overview,Rotterdam,1995.02.27,32,Indoor,Carpet,"$600,000",rotterdam//1995.02.27
/en/tournaments/mexico-city/807/overview,Mexico City,1995.02.27,32,Outdoor,Clay,"$330,000",mexico city//1995.02.27
/en/tournaments/scottsdale/433/overview,Scottsdale,1995.02.27,32,Outdoor,Hard,"$328,000",scottsdale//1995.02.27
/en/tournaments/copenhagen/481/overview,Copenhagen,1995.03.06,32,Indoor,Carpet,"$228,000",copenhagen//1995.03.06
/en/tournaments/indian-wells/404/overview,Indian Wells,1995.03.06,56,Outdoor,Hard,"$1,800,000",indian wells//1995.03.06
/en/tournaments/miami/403/overview,Miami,1995.03.13,96,Outdoor,Hard,"$2,500,000",miami//1995.03.13
/en/tournaments/st-petersburg/568/overview,St. Petersburg,1995.03.13,32,Indoor,Carpet,"$325,000",st. petersburg//1995.03.13
/en/tournaments/casablanca/360/overview,Casablanca,1995.03.20,32,Outdoor,Clay,"$228,000",casablanca//1995.03.20
/en/tournaments/estoril/468/overview,Estoril,1995.04.03,32,Outdoor,Clay,"$575,000",estoril//1995.04.03
/en/tournaments/johannesburg/6815/overview,Johannesburg,1995.04.03,32,Outdoor,Hard,"$328,000",johannesburg//1995.04.03
/en/tournaments/tokyo/329/overview,Tokyo,1995.04.10,56,Outdoor,Hard,"$1,060,000",tokyo//1995.04.10
/en/tournaments/barcelona/425/overview,Barcelona,1995.04.10,56,Outdoor,Clay,"$900,000",barcelona//1995.04.10
/en/tournaments/hong-kong/336/overview,Hong Kong,1995.04.17,32,Outdoor,Hard,"$328,000",hong kong//1995.04.17
/en/tournaments/nice/6120/overview,Nice,1995.04.17,32,Outdoor,Clay,"$328,000",nice//1995.04.17
/en/tournaments/bermuda/436/overview,Bermuda,1995.04.17,32,Outdoor,Clay,"$328,000",bermuda//1995.04.17
/en/tournaments/monte-carlo/410/overview,Monte Carlo,1995.04.24,56,Outdoor,Clay,"$1,795,000",monte carlo//1995.04.24
/en/tournaments/seoul/434/overview,Seoul,1995.04.24,32,Outdoor,Hard,"$228,000",seoul//1995.04.24
/en/tournaments/atlanta/409/overview,Atlanta,1995.05.01,32,Outdoor,Clay,"$425,000",atlanta//1995.05.01
/en/tournaments/munich/308/overview,Munich,1995.05.01,32,Outdoor,Clay,"$425,000",munich//1995.05.01
/en/tournaments/hamburg/414/overview,Hamburg,1995.05.08,56,Outdoor,Clay,"$1,795,000",hamburg//1995.05.08
/en/tournaments/pinehurst/717/overview,Pinehurst,1995.05.08,32,Outdoor,Clay,"$289,250",pinehurst//1995.05.08
/en/tournaments/rome/416/overview,Rome,1995.05.15,64,Outdoor,Clay,"$2,000,000",rome//1995.05.15
/en/tournaments/coral-springs/499/overview,Coral Springs,1995.05.15,32,Outdoor,Clay,"$255,000",coral springs//1995.05.15
/en/tournaments/bologna/312/overview,Bologna,1995.05.22,32,Outdoor,Clay,"$328,000",bologna//1995.05.22
/en/tournaments/dusseldorf/615/overview,Dusseldorf,1995.05.22,32,Outdoor,Clay,"$1,800,000",dusseldorf//1995.05.22
/en/tournaments/roland-garros/520/overview,Paris,1995.05.29,128,Outdoor,Clay,,paris//1995.05.29
/en/tournaments/london/311/overview,London,1995.06.12,56,Outdoor,Grass,"$625,000",london//1995.06.12
/en/tournaments/porto/310/overview,Porto,1995.06.12,32,Outdoor,Clay,"$328,000",porto//1995.06.12
/en/tournaments/rosmalen/440/overview,Rosmalen,1995.06.12,32,Outdoor,Grass,"$328,000",rosmalen//1995.06.12
/en/tournaments/halle/500/overview,Halle,1995.06.19,32,Outdoor,Grass,"$725,000",halle//1995.06.19
/en/tournaments/st-polten/306/overview,St. Polten,1995.06.19,32,Outdoor,Clay,"$375,000",st. polten//1995.06.19
/en/tournaments/nottingham/741/overview,Nottingham,1995.06.19,32,Outdoor,Grass,"$328,000",nottingham//1995.06.19
/en/tournaments/wimbledon/540/overview,London,1995.06.26,128,Outdoor,Grass,,london//1995.06.26
/en/tournaments/gstaad/314/overview,Gstaad,1995.07.10,32,Outdoor,Clay,"$550,000",gstaad//1995.07.10
/en/tournaments/bastad/316/overview,Bastad,1995.07.10,32,Outdoor,Clay,"$328,000",bastad//1995.07.10
/en/tournaments/newport/315/overview,Newport,1995.07.10,32,Outdoor,Grass,"$255,000",newport//1995.07.10
/en/tournaments/stuttgart/321/overview,Stuttgart,1995.07.17,48,Outdoor,Clay,"$1,040,000",stuttgart//1995.07.17
/en/tournaments/washington/418/overview,Washington,1995.07.17,56,Outdoor,Hard,"$675,000",washington//1995.07.17
/en/tournaments/montreal/421/overview,Montreal,1995.07.24,56,Outdoor,Hard,"$1,795,000",montreal//1995.07.24
/en/tournaments/amsterdam/317/overview,Amsterdam,1995.07.24,32,Outdoor,Clay,"$500,000",amsterdam//1995.07.24
/en/tournaments/prague/379/overview,Prague,1995.07.31,32,Outdoor,Clay,"$365,000",prague//1995.07.31
/en/tournaments/los-angeles/423/overview,Los Angeles,1995.07.31,32,Outdoor,Hard,"$328,000",los angeles//1995.07.31
/en/tournaments/kitzbuhel/319/overview,Kitzbuhel,1995.07.31,48,Outdoor,Clay,"$425,000",kitzbuhel//1995.07.31
/en/tournaments/cincinnati/422/overview,Cincinnati,1995.08.07,56,Outdoor,Hard,"$1,795,000",cincinnati//1995.08.07
/en/tournaments/san-marino/475/overview,San Marino,1995.08.07,32,Outdoor,Clay,"$300,000",san marino//1995.08.07
/en/tournaments/indianapolis/419/overview,Indianapolis,1995.08.14,56,Outdoor,Hard,"$1,040,000",indianapless//1995.08.14
/en/tournaments/new-haven/420/overview,New Haven,1995.08.14,56,Outdoor,Hard,"$1,040,000",new haven//1995.08.14
/en/tournaments/umag/439/overview,Umag,1995.08.21,32,Outdoor,Clay,"$400,000",umag//1995.08.21
/en/tournaments/long-island/441/overview,Long Island,1995.08.21,32,Outdoor,Hard,"$328,000",long island//1995.08.21
/en/tournaments/us-open/560/overview,New York,1995.08.28,128,Outdoor,Hard,,new york//1995.08.28
/en/tournaments/bordeaux/323/overview,Bordeaux,1995.09.11,32,Outdoor,Hard,"$400,000",bordeaux//1995.09.11
/en/tournaments/bogota/359/overview,Bogota,1995.09.11,32,Outdoor,Clay,"$328,000",bogota//1995.09.11
/en/tournaments/bucharest/773/overview,Bucharest,1995.09.11,32,Outdoor,Clay,"$1,375,000",bucharest//1995.09.11
/en/tournaments/basel/328/overview,Basel,1995.09.25,32,Indoor,Hard,"$1,000,000",basel//1995.09.25
/en/tournaments/palermo/325/overview,Palermo,1995.09.25,32,Outdoor,Clay,"$328,000",palermo//1995.09.25
/en/tournaments/kuala-lumpur/326/overview,Kuala Lumpur,1995.10.02,32,Indoor,Carpet,"$414,250",kuala lumpur//1995.10.02
/en/tournaments/toulouse/327/overview,Toulouse,1995.10.02,32,Indoor,Hard,"$400,000",toulouse//1995.10.02
/en/tournaments/valencia/7306/overview,Valencia,1995.10.02,32,Outdoor,Clay,"$228,000",valencia//1995.10.02
/en/tournaments/ostrava/348/overview,Ostrava,1995.10.09,32,Indoor,Carpet,"$400,000",ostrava//1995.10.09
/en/tournaments/tel-aviv/330/overview,Tel Aviv,1995.10.09,32,Outdoor,Hard,"$275,000",tel aviv//1995.10.09
/en/tournaments/tokyo/428/overview,Tokyo,1995.10.09,48,Indoor,Carpet,"$1,020,000",tokyo//1995.10.09
/en/tournaments/beijing/7307/overview,Beijing,1995.10.16,32,Indoor,Carpet,"$328,000",beijing//1995.10.16
/en/tournaments/lyon/7309/overview,Lyon,1995.10.16,32,Indoor,Carpet,"$600,000",lyon//1995.10.16
/en/tournaments/vienna/337/overview,Vienna,1995.10.16,32,Indoor,Carpet,"$490,000",vienna//1995.10.16
/en/tournaments/essen/430/overview,Essen,1995.10.23,48,Indoor,Carpet,"$2,094,000",essen//1995.10.23
/en/tournaments/santiago/8996/overview,Santiago,1995.10.23,32,Outdoor,Clay,"$228,750",santiago//1995.10.23
/en/tournaments/paris/352/overview,Paris,1995.10.30,48,Indoor,Carpet,"$2,250,000",paris//1995.10.30
/en/tournaments/montevideo/544/overview,Montevideo,1995.10.30,32,Outdoor,Clay,"$228,000",montevideo//1995.10.30
/en/tournaments/moscow/438/overview,Moscow,1995.11.06,32,Indoor,Carpet,"$1,125,000",moscow//1995.11.06
/en/tournaments/stockholm/429/overview,Stockholm,1995.11.06,32,Indoor,Hard,"$825,000",stockholm//1995.11.06
